timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,DCM_SteeringAngle,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W,Velocity
75.76514999999996,-0.1,0,-0.1,0,2.59,0.152,1.94,-0.125,-0.3671875,109,0.1125
75.78181999999995,2.2,2.3000000000000003,4.6000000000000005,4.9,16.05,0,1.86,-0.17578125,-0.61328125,113,0.1125
75.79848999999996,20.3,20.6,52.6,46.400000000000006,39.45,0,2.0100000000000002,0.71484375,-4.00390625,113,0.05625
75.81515999999996,50.6,54.5,119.7,126,71.82000000000001,0,2.0100000000000002,0.25,-7.63671875,524,0.231924691
75.83182999999995,97.4,106.10000000000001,225.10000000000002,225.60000000000002,97.46000000000001,0,2.0100000000000002,-0.30078125,-14.5546875,524,0.962844906
75.84849999999996,139.3,148.9,258.40000000000003,255,100,0,1.96,-0.390625,-16.38671875,4149,1.877435918
75.86516999999995,146.6,158.8,258.40000000000003,261.90000000000003,100,0,1.85,-0.53125,-13.22265625,4149,2.839928751
75.88183999999995,144.9,155.70000000000002,260.6,259.90000000000003,100,0,1.74,-0.4765625,-10.48828125,9018,3.524052399
75.89850999999996,143.70000000000002,154.8,260.7,259.90000000000003,100,0,1.82,-0.8515625,-10.71875,13399,4.09699299
75.91517999999995,145.9,157.4,257.8,262.3,100,0,1.83,-0.40625,-11.01171875,13367,4.725669595
75.93184999999995,6.300000000000001,154.9,261.6,257.3,100,0,1.6400000000000001,-1.17578125,-11.6953125,18305,5.401464645
75.94851999999996,3.5,0.8,258.2,260.8,100,0,1.37,0.04296875,-12.65625,18260,6.030041977
75.96518999999995,5.300000000000001,8.700000000000001,258.90000000000003,257.40000000000003,100,0,1.19,-0.2109375,-12.33203125,12653,6.769892563
75.98185999999995,39.800000000000004,158.9,256.40000000000003,252,100,0,1.17,-0.921875,-11.203125,12653,5.725631106
75.99852999999996,150.9,152.1,271,255.70000000000002,100,0,1.09,-0.8125,-10.7109375,15506,6.288941187
76.01519999999995,149.9,151.6,258.40000000000003,263.5,100,0,1.01,0.74609375,-11.96484375,15506,6.983387095
76.03186999999996,91.80000000000001,153.8,261.40000000000003,254.8,100,0,1,0.1015625,-12.81640625,31023,7.657441234
76.04853999999996,67.2,152.9,264.90000000000003,224.9,100,0,1,-0.46875,-13.828125,38950,8.45248669
76.06520999999995,29.900000000000002,154.9,265.1,87.5,100,0,0.97,-0.80078125,-14.359375,38950,9.257355606
76.08187999999996,21,152.8,269.7,250.3,100,0,0.92,-1.28515625,-13.8515625,29129,9.997003457
76.09854999999996,52.300000000000004,155.10000000000002,261.2,257.6,100,0,0.99,0.8984375,-11.3515625,29129,10.79208694
76.11521999999995,139,154.4,251.5,257,100,0,0.92,-0.1796875,-15.5703125,32704,11.58722694
76.13188999999996,156,154.9,246.20000000000002,257,100,0,0.73,-0.73828125,-12.5546875,32704,12.32696644
76.14855999999996,120.9,109.30000000000001,244.4,255.8,100,0,0.68,-1.46484375,-13,38640,13.06671882
76.16522999999995,109.10000000000001,151.6,254.3,257.7,100,0,0.75,-0.75390625,-13.41015625,38640,13.806482
76.18189999999996,127.80000000000001,154.10000000000002,252.9,260.7,100,0,0.89,1.20703125,-11.83203125,42653,14.54625435
76.19856999999996,100.2,150.6,258.3,245.10000000000002,100,0,1.27,-0.36328125,-10.109375,49662,15.11032475
76.21523999999995,92.4,153.1,260.40000000000003,224.9,100,0,1.43,-0.46875,-10.96484375,49662,15.79463541
76.23190999999996,94.4,154.10000000000002,259.2,239.20000000000002,100,0,1.46,-0.9453125,-13.76171875,51328,15.56214985
76.24857999999996,150.5,154.10000000000002,262.2,222.5,100,0,1.5,-1.04296875,-13.2265625,51328,16.26588166
76.26524999999995,111.4,89.4,259.7,223.9,100,0,1.55,0.48828125,-14.49609375,55224,16.99923022
76.28191999999996,98.2,168.8,261.2,228.70000000000002,100,0,1.43,0.2890625,-13.52734375,55224,17.87626416
76.29858999999996,143.4,113.4,261.1,219.8,100,0,0.8200000000000001,-1.72265625,-13.0546875,60319,18.55099075
76.31525999999995,157.20000000000002,148.8,258,205.60000000000002,100,0,0.58,-0.73828125,-14.17578125,57448,19.39083627
76.33192999999996,155.3,153.20000000000002,259.1,208.5,100,0,0.54,0.55078125,-14.35546875,57448,20.17211585
76.34859999999996,152.9,153.1,259,208.9,100,0,0.54,1.53125,-11.0703125,64833,20.84690568
76.36526999999995,151.20000000000002,-12.7,260,211.10000000000002,100,0,1.24,0.92578125,-11.9453125,64645,21.52200273
76.38193999999996,153,78.10000000000001,257.6,204.9,100,0,2.97,-0.78125,-12.94921875,65770,22.22622501
76.39860999999996,147.5,155.3,251.3,204.60000000000002,100,0,4.57,-2.17578125,-13.32421875,65770,22.95937309
76.41527999999995,138.1,73.3,244.10000000000002,205,100,0,4.72,0.66796875,-14.078125,60432,23.81793983
76.43194999999996,141,83.7,242.3,210.60000000000002,100,0,5.48,0.32421875,-14.33203125,66786,24.5900013
76.44861999999996,40.5,77.9,253.4,220,100,0,5.8500000000000005,-0.04296875,-16.90625,66888,25.4485096
76.46528999999995,78.80000000000001,49.7,266.5,223.60000000000002,100,0,5.8500000000000005,1.46484375,-16.2890625,58586,26.42367325
76.48195999999996,152.8,45.7,260.3,244.10000000000002,100,0,5.83,2.2265625,-16.171875,58586,26.7339036
76.49862999999995,108,64.3,271.40000000000003,253,100,0,5.76,0.45703125,-12.62890625,53296,27.50032528
76.51529999999995,150.8,92.80000000000001,257.40000000000003,251.5,100,0,5.22,-0.546875,-14.953125,53296,28.29425323
76.53196999999996,148,93.30000000000001,252,258.6,100,0,5.12,0.55078125,-15.34765625,55799,29.17255372
76.54863999999995,149.70000000000002,131.70000000000002,263.1,261.5,100,0,5.0200000000000005,0.625,-15.50390625,55799,29.93964045
76.56530999999995,150.8,50.900000000000006,260.7,260.5,100,0,4.87,-0.19140625,-16.0703125,57201,30.89743428
76.58197999999996,147.5,71.9,258.6,263.5,100,0,4.74,-1.46484375,-14.515625,57201,31.73347626
76.59864999999995,149.6,64.4,259.5,259.40000000000003,100,0,4.66,-1.12890625,-15.92578125,60493,32.60656807
76.61531999999995,150.3,71,263.5,270.40000000000003,100,0,5.12,-1.3046875,-17.67578125,55245,33.56433305
76.63198999999996,149.6,61.1,260.40000000000003,266.7,100,0,5.2700000000000005,-2.76171875,-16.54296875,55245,34.55403208
76.64865999999995,150.70000000000002,138.6,259.6,259.6,100,0,5.3500000000000005,-3.62109375,-12.0546875,53010,35.30107669
76.66532999999995,152,160.20000000000002,259.5,259.1,100,0,5.4,-2.69921875,-15.73828125,53010,36.09076449
76.68199999999996,150.4,138,259.2,259.8,100,0,5.3500000000000005,-1.5234375,-14.98046875,52837,37.00211195
76.69866999999995,148.70000000000002,158.8,259.2,262.6,100,0,5.11,-0.625,-14.84375,52837,37.80071149
76.71533999999996,149.8,157.8,259,259.1,100,0,4.8100000000000005,-0.96875,-14.98828125,57775,38.55747739
76.73200999999996,75.10000000000001,157.70000000000002,262.2,261.90000000000003,100,0,4.39,-3.796875,-15.5859375,59803,38.58704901
76.74867999999995,143.20000000000002,158.60000000000002,259.2,258.3,100,0,3.61,-3.921875,-14.78125,59803,39.43129012
76.76534999999996,151.4,112.9,256.7,256.90000000000003,100,0,2.95,-0.31640625,-14.63671875,62990,40.22988045
76.78201999999996,154.3,154.5,264.5,265.90000000000003,100,0,2.7800000000000002,-1.4296875,-15.84765625,62990,41.10793719
76.79868999999995,153.3,156.3,262.40000000000003,270,100,0,2.5500000000000003,0.46875,-14.21484375,63248,41.98172314
76.81535999999996,154.8,154.8,258.1,261.6,100,0,2.48,0.00390625,-14.48828125,63248,42.73434335
76.83202999999996,157.70000000000002,155.60000000000002,253.60000000000002,266.5,100,0,2.4,-3.58203125,-14.78515625,65995,43.57469342
76.84869999999995,155,154.10000000000002,261.40000000000003,264.3,100,0,2.38,-2.203125,-14.921875,65995,44.37764957
76.86536999999996,145.9,154.3,262.2,264.2,100,0,2.41,-1.1171875,-14.7734375,68860,45.21831807
76.88203999999996,151.20000000000002,156.9,260.3,260.5,100,0,2.45,0.9609375,-14.79296875,71220,45.97507647
76.89870999999995,104.7,155.3,260.1,263,100,0,2.38,3.4375,-12.2109375,71220,46.64359758
76.91537999999996,112.5,154.3,261.8,261.1,100,0,2.29,-1.72265625,-14.6484375,71297,47.51740183
76.93204999999996,166.60000000000002,155.10000000000002,258.7,261.1,100,0,1.6,-3.55859375,-14.70703125,71297,48.28281915
76.94871999999995,155,155.60000000000002,260.90000000000003,257.7,100,0,1.04,-2.703125,-14.73046875,70130,49.12815233
76.96538999999996,153,153.20000000000002,257.1,256.2,100,0,0.8200000000000001,0.6328125,-15.01953125,70130,50.04372541
76.98205999999996,152.3,150.3,252.4,252.9,100,0,0.8200000000000001,0.53515625,-15.32421875,75209,50.30310161
76.99872999999995,148.5,149.70000000000002,250.3,248,100,0,0.8200000000000001,-1.08203125,-13.3125,75209,51.00470107
77.01539999999996,148.8,144.70000000000002,244.10000000000002,246.70000000000002,100,0,0.43,-1.765625,-13.8125,77347,51.73416198
77.03206999999996,145.8,143.20000000000002,244,242,100,0,-0.12,-2.59765625,-13.1875,77277,52.50789115
77.04873999999995,139.1,143.9,239.4,242.9,100,0,-0.4,3.1796875,-12.0859375,77277,53.21895112
77.06540999999996,145.70000000000002,139.8,235.20000000000002,234.8,100,0,-0.69,1.57421875,-13.9375,77251,53.87710625
77.08207999999996,138.8,139,239.8,235.60000000000002,100,0,-1.28,-0.5625,-12.3359375,77251,54.59745659
77.09874999999995,139.4,135.9,232.8,231.9,100,0,-1.73,-2.12890625,-14.12109375,77312,55.28276213
77.11541999999996,132.4,138.3,234.70000000000002,231.60000000000002,100,0,-1.88,0.88671875,-13.26953125,76780,56.03815734
77.13208999999996,136.9,132.9,224.3,218.70000000000002,100,0,-1.92,2.7421875,-13.078125,76815,56.74088927
77.14875999999995,133.20000000000002,134.3,221,221.10000000000002,100,0,-1.92,0.24609375,-12.2890625,77016,57.44405771
77.16542999999996,135.3,131.9,220.3,230.8,100,0,-1.79,-0.62890625,-12.53515625,77016,58.19972515
77.18209999999995,133.70000000000002,128.70000000000002,215.3,219.20000000000002,100,0,-1.5,-1.0546875,-12.04296875,76952,58.77037579
77.19876999999995,131.9,129.70000000000002,212.9,213.8,100,0,-1.27,3.37109375,-12.36328125,76952,59.39469969
77.21543999999996,124.80000000000001,130,217.70000000000002,204.20000000000002,100,0,-1.11,1.66015625,-10.73828125,77028,60.05487725
77.23210999999995,130.9,123.9,212.8,215.20000000000002,100,0,-1.02,-0.36328125,-12.0078125,77028,60.63752609
77.24877999999995,121,126.80000000000001,211.60000000000002,207.3,100,0,-0.95,-0.33203125,-11.546875,77096,61.29012493
77.26544999999996,124.60000000000001,124.5,208,214,100,0,-0.97,1.734375,-11.62890625,77096,61.83000921
77.28211999999995,122.80000000000001,122.60000000000001,207.8,202.8,100,0,-1.07,1.26171875,-10.625,76882,62.49397783
77.29878999999995,120.80000000000001,123,204.70000000000002,202.3,100,0,-1,-0.12890625,-11.3515625,77052,63.04548581
77.31545999999996,118.2,122.60000000000001,201.60000000000002,204,100,0,-1,0.140625,-11.4375,77052,63.73164717
77.33212999999995,121.60000000000001,118.7,200.4,201.9,100,0,-1,2.62890625,-11.91796875,77012,64.31719553
77.34879999999995,118.7,117.80000000000001,200.10000000000002,197.60000000000002,100,0,-0.86,2.49609375,-9.52734375,77012,64.89234143
77.36546999999996,119.7,117.2,197.5,198,100,0,-0.73,-1.1171875,-11.15625,76988,65.53366412
77.38213999999995,115,118.10000000000001,194.8,198.60000000000002,100,0,-0.64,2.64453125,-11.39453125,77030,66.13029043
77.39880999999995,119.10000000000001,114.2,198.8,193.70000000000002,100,0,-0.27,0.96875,-10.49609375,77022,66.67188899
77.41547999999996,116.9,117,189.20000000000002,198,100,0,-0.34,0.546875,-10.11328125,77022,67.22404529
77.43214999999995,112.9,116.10000000000001,192,191.4,100,0,-0.42,0.4296875,-10.40625,77059,67.83108645
77.44881999999996,111.5,117.60000000000001,189.10000000000002,193.5,100,0,-0.45,3.08984375,-10.8671875,77161,68.40749342
77.46548999999996,111.30000000000001,112.2,191.9,186.10000000000002,100,0,-0.38,2.0078125,-9.40234375,77161,68.9055153
77.48215999999995,116.80000000000001,108.2,186.8,186.60000000000002,100,0,-0.25,-1.56640625,-10.26953125,77380,69.80951342
77.49882999999996,107.10000000000001,111.30000000000001,184.9,189.10000000000002,100,0,-0.17,1.04296875,-10.2109375,77380,70.30541214
77.51549999999996,112.9,108,186.20000000000002,179,100,0,-0.1,2.5078125,-10.3515625,77516,70.84385476
77.53216999999995,110.9,110.80000000000001,184.3,185.5,100,0,0.09,3.55859375,-9.421875,77683,71.33746441
77.54883999999996,106.10000000000001,109.80000000000001,182.8,184.60000000000002,100,0,0.22,0.4375,-10.015625,77672,71.89995491
77.56550999999996,111.80000000000001,105.80000000000001,179.20000000000002,183.4,100,0,0.33,0.69140625,-10.796875,77872,72.40563714
77.58217999999995,105.9,112,179.5,182,100,0,0.43,-1.3203125,-7.1796875,77872,72.93458381
77.59884999999996,107,103.80000000000001,177.5,175.60000000000002,100,0,0.36,-2.83203125,-9.453125,78114,73.43006079
77.61551999999996,106.30000000000001,110.5,176,182.8,100,0,0.51,4.56640625,-9.63671875,78114,73.96928469
77.63218999999995,107.10000000000001,102.30000000000001,178.70000000000002,165.3,100,0,0.91,2.9609375,-7.453125,78855,74.49751359
77.64885999999996,107.4,102.80000000000001,176.9,182.3,100,0,0.9500000000000001,-2.83203125,-10.90234375,78682,74.94756839
77.66552999999996,101.10000000000001,109.10000000000001,170.5,175.3,100,0,0.8200000000000001,-0.9375,-9.4765625,78656,75.42065781
77.68219999999995,106.10000000000001,95.5,174.60000000000002,168.20000000000002,100,0,0.8200000000000001,2.12890625,-9.8359375,79167,76.00524062
77.69886999999996,106.4,108.5,175.9,180.4,100,0,0.8200000000000001,0.78125,-8.453125,79167,76.39886928
77.71553999999996,95.5,99.30000000000001,166.60000000000002,159.10000000000002,100,0,0.89,-0.5859375,-8.7578125,79147,76.9613684
77.73220999999995,110.5,102.4,174,173.20000000000002,100,0,0.84,-0.20703125,-11.38671875,79147,77.94748232
77.74887999999996,93.7,105.7,166.70000000000002,169.60000000000002,100,0,1.05,-3.24609375,-6.84375,79520,78.39823444
77.76554999999996,102.60000000000001,94.60000000000001,165.3,156.20000000000002,100,0,1.31,-2.65625,-9.61328125,79520,78.91963203
77.78221999999995,103.2,109.2,173.5,178.60000000000002,100,0,1.58,3.4140625,-11.3203125,79433,79.45696285
77.79888999999996,88.7,91.5,155.4,150.9,100,0,2.56,-1.09765625,-7.30859375,79959,79.84982218
77.81555999999995,110.30000000000001,108.5,172.60000000000002,162.9,100,0,2.7800000000000002,-6.09375,-9.015625,79922,80.32566964
77.83222999999995,96.2,92.4,160.4,170,100,0,2.95,0.3984375,-7.30078125,79199,80.63223151
77.84889999999996,94.30000000000001,99.4,159.20000000000002,148.8,100,0,3.11,0.44921875,-8.33203125,79204,81.14900358
77.86556999999995,107.5,100.4,171.5,167.4,100,0,3.13,-4.5078125,-8.12109375,79350,81.53427313
77.88223999999995,85.4,89.4,147.9,150.9,100,0,3.0300000000000002,-1.88671875,-9.44921875,79350,82.08973986
77.89890999999996,105.9,105.2,165.9,166.4,100,0,3.11,-1.578125,-9.9921875,78412,82.5409096
77.91557999999995,90.30000000000001,82.2,154.60000000000002,152.3,100,0,3.11,-6.3203125,-6.140625,78412,83.01848298
77.93224999999995,97.2,100.60000000000001,157.70000000000002,144.1,100,0,3.11,-0.83203125,-9.80859375,79200,83.45062397
77.94891999999996,99.4,95.2,164.8,160.3,100,0,3.06,-0.8984375,-5.1953125,77947,83.73176691
77.96558999999995,85.4,85.2,145.1,143.8,100,0,2.89,-6.19921875,-6.09375,77951,84.13183711
77.98225999999995,101.2,105.7,165.5,164.10000000000002,100,0,2.5500000000000003,-3.890625,-11.9296875,78107,84.91961732
77.99892999999996,84.4,83.4,143.70000000000002,135.1,100,0,2.09,-1.88671875,-7.2578125,78107,85.52386591
78.01559999999995,98.80000000000001,100.30000000000001,158.10000000000002,138.70000000000002,100,0,1.78,-3.69921875,-11.578125,77992,86.12865105
78.03226999999995,94.4,89.80000000000001,153.9,157.5,100,0,1.54,-2.56640625,-6.4765625,77992,86.54859049
78.04893999999996,85.5,91.7,144.4,132.3,100,0,1.26,-1.8828125,-7.4296875,77974,86.90492111
78.06560999999995,107.30000000000001,101.30000000000001,159.10000000000002,149.4,100,0,1.09,-4.2734375,-6.8359375,77644,87.18343539
78.08227999999995,76.9,79.7,137.70000000000002,135.1,100,0,0.98,-4.390625,-4.89453125,77625,87.5256507
78.09894999999996,101.60000000000001,100,157.10000000000002,145,100,0,0.53,-2.5390625,-10.7890625,77957,87.92947391
78.11561999999995,85.4,80.60000000000001,141.8,143.6,100,0,0.38,0.1640625,-5.890625,77957,88.31862638
78.13228999999995,88.5,88.60000000000001,149.3,128.8,100,0,0.36,-0.09765625,-7.74609375,77887,88.75574475
78.14895999999996,91.4,94.80000000000001,150,145.1,100,0,0.36,-1.92578125,-7.66796875,77887,89.16136026
78.16562999999995,74.7,80.7,134.70000000000002,132.70000000000002,100,0,0.36,0.48046875,-7.5625,77353,89.55063599
78.18229999999996,91.80000000000001,97,156.4,164,100,0,0.34,-0.09375,-7.0859375,77353,89.90962064
78.19896999999996,82.80000000000001,77.30000000000001,131.1,124.9,100,0,0.27,-2.78515625,-5.109375,78292,90.28379085
78.21563999999995,99.30000000000001,101.10000000000001,148.6,139.70000000000002,100,0,0.27,0.95703125,-8.82421875,77724,90.57991486
78.23230999999996,84.10000000000001,75.3,138.1,143.9,100,0,0.58,0.47265625,-3.10546875,77724,91.37510816
78.24897999999996,87.30000000000001,82.30000000000001,142,117.2,87.65,0,0.73,-2.37109375,-7.69140625,77372,91.95221755
78.26564999999995,89.60000000000001,84,148,147.3,54.21,0,0.6900000000000001,2.29296875,-7,77372,92.31111733
78.28231999999996,46.7,51.300000000000004,142.5,129.9,14.700000000000001,0,0.64,0.6328125,-5.41796875,76050,92.60801907
78.29898999999996,10.8,5.9,9.5,-8.8,2.0300000000000002,0,0.63,-0.25,2.6171875,76050,92.68609005
78.31565999999995,-0.3,1.1,9.1,-54.7,2.12,8.186,0.47000000000000003,-0.734375,8.2734375,77631,92.32714
78.33232999999996,5.5,6.6000000000000005,0.2,-1.1,2,43.994,0.38,0.5078125,-2.55078125,77631,92.15573309
78.34899999999996,-22.8,-52,-23,-6.3,2,97.33800000000001,0.36,1.34375,3.375,-5449,91.98435074
78.36566999999995,-153.6,-156,-110.3,-142.1,2.37,99.47200000000001,0.26,0.859375,17.82421875,-4438,91.392247
78.38233999999996,-69.8,-120.4,-86,-118.5,2.2,99.748,0.07,-2.5,5.73828125,-4438,90.54951964
78.39900999999996,-148.9,-136.3,-62.6,-141.3,2.46,99.864,0,-0.4609375,15.421875,-30700,89.90962064
78.41567999999995,-125.8,-136.9,-147,-137.9,2.37,99.876,0.23,2.65234375,13.78125,-30700,88.97366754
78.43234999999996,-137.6,-133.2,-87.4,-131.4,2.5,99.872,0.27,1.78515625,12.59765625,-65736,88.03917496
78.44901999999996,-140.8,-132.4,-118.8,-135.8,2.5,99.78,0.27,2.171875,14.37890625,-65736,87.19637253
78.46568999999995,-132.7,-136.4,-137.7,-134.5,2.5,99.65,0.27,0.12109375,15.1015625,-69907,86.24554065
78.48235999999996,-132.9,-132.5,-135.2,-133.9,2.5,99.41,0.3,0.8515625,14.1484375,-71156,88.13096988
78.49902999999995,-136.6,-134.3,-135.2,-129.8,2.5,99.45,0.45,2.72265625,12.7734375,-71156,87.30458469
78.51569999999995,-133,-136.3,-132.6,-134.7,2.5,99.526,0.68,0.15625,13.77734375,-71921,86.5098301
78.53236999999996,-131.7,-132.4,-136.2,-133.1,2.5,99.48,1.17,0.05859375,12.2421875,-71921,85.65205435
78.54903999999995,-138.6,-136.9,-130.3,-134.4,2.5,99.434,1.61,0.875,12.8671875,-69499,84.88738174
78.56570999999995,-133.2,-137,-135.3,-137.1,2.5,99.318,1.8900000000000001,1.24609375,13.6328125,-69499,84.01469947
78.58237999999996,-133.4,-135.3,-135.6,-134.6,2.5,99.342,2.09,-0.28515625,12.953125,-66820,83.07883163
78.59904999999995,-135.7,-133.6,-135.3,-132.4,2.5,99.358,2.47,-1.68359375,13.2265625,-66820,82.36064224
78.61571999999995,-133,-135.1,-132.1,-137,2.5,99.284,2.62,-0.09375,16.05859375,-65648,81.43968555
78.63238999999996,-135,-134.5,-131.8,-135.1,2.5,99.174,2.96,-0.9375,12.98046875,-64381,80.53540589
78.64905999999995,-135.3,-133.8,-134.6,-135.3,2.5,99.07000000000001,3.11,-1.3828125,12.66796875,-64381,79.72419082
78.66572999999995,-133.4,-133.3,-136.4,-133.2,2.5,98.55,3.14,-2.51953125,14.078125,-63871,78.9278906
78.68239999999996,-134.1,-133.2,-138.6,-134.3,2.5,98.416,3.04,-1.03125,12.15234375,-63871,78.0686169
78.69906999999995,-135.4,-134.7,-135.3,-135.6,2.5,98.232,2.35,-0.1171875,14.81640625,-62912,77.2725354
78.71573999999995,-133.1,-135.4,-132.7,-136.5,2.5,97.658,1.43,-0.70703125,13.75,-62912,76.35178657
78.73240999999996,-134,-131.6,-134.9,-133.8,2.5,91.008,-0.04,-1.25,15.6171875,-62296,78.55130738
78.74907999999995,-131.9,-133.2,-135.5,-130.5,2.5,85.268,-1.06,-0.72265625,13.2890625,-62296,77.70869808
78.76574999999995,-133.6,-135.3,-133.1,-132.1,2.5,84.248,-1.62,0.046875,12.98046875,-61742,76.94416096
78.78241999999996,-136.8,-134.4,-134.7,-134.1,2.5,82.816,-1.92,1.2421875,14.21484375,-59615,76.08620856
78.79908999999995,-133.3,-135.1,-132,-129.9,2.5,81.394,-1.91,2.30859375,9.828125,-59615,75.35302152
78.81575999999995,-136.6,-135.6,-134.3,-134.5,2.5,79.636,-1.84,1.6640625,11.60546875,-57952,74.60457242
78.83242999999996,-134.8,-134.4,-119.8,-120.2,2.5,79.88,-1.69,-0.80859375,8.94921875,-57952,74.05905846
78.84909999999995,-135.3,-135.3,-114.8,-113.1,2.5,80.782,-1.06,0.625,11.56640625,-52637,73.37253536
78.86576999999996,-133.1,-134.2,-119.1,-113.3,2.5,83.91,-0.02,0.609375,12.48828125,-52637,72.63939966
78.88243999999996,-134.3,-134,-123.2,-120.8,2.5,85.5,1.04,1.453125,14.51171875,-48997,71.84466153
78.89910999999995,-134.1,-133.5,-126,-124.2,2.5,79.63,1.6400000000000001,1.71484375,12.859375,-49164,71.06503541
78.91577999999996,-136.1,-134.8,-111.7,-111.2,2.5,68.462,1.8,0.17578125,14.890625,-49164,70.17567938
78.93244999999996,-132.6,-133.3,-80.4,-88.7,2.5,55.286,1.8900000000000001,2.3359375,13.453125,-48322,69.31794106
78.94911999999995,-115.6,-118.5,-57.9,-61.9,2.5,44.934,1.67,4.703125,8.4453125,-48322,68.60178142
78.96578999999996,-76.5,-75.7,-45,-43.9,2.11,31.518,1.03,0.87109375,5.453125,-39370,68.16694723
78.98245999999996,-30,-31.2,-19.7,-20.9,2.2800000000000002,24.712,-0.11,-0.32421875,2.640625,-39370,70.16079885
78.99912999999995,-22.5,-22.6,-13.6,-12.7,2,22.498,-1.75,2.5,3.3046875,-18516,69.98967139
79.01579999999996,-19.6,-18.2,-11.7,-12.3,2,25.04,-2.67,3.30859375,3.57421875,-18516,69.80389299
79.03246999999996,-24.4,-25.2,-14.7,-15.2,2,22.694,-3.21,4.921875,3.83984375,-6473,69.60389183
79.04913999999995,-17.2,-18.3,-11.7,-12.7,2,21.012,-3.42,1.86328125,3.87109375,-6304,69.35828008
79.06580999999996,-16.5,-17.2,-9.5,-9.9,2,18.954,-3.3,0.87109375,3.49609375,-6304,69.14140995
79.08247999999996,-14.1,-13.6,-9,-7,2,21.494,-2.74,2.94140625,2.89453125,-4722,68.92463785
79.09914999999995,-16.7,-16.2,-11.4,-9.7,2,23.266000000000002,-1.51,3.203125,3.109375,-4722,68.77249774
79.11581999999996,-19.7,-21.1,-13,-11.6,2,24.324,0.48,1.59765625,2.8125,-3920,68.57484079
79.13248999999995,-22.5,-23.6,-12.4,-13.5,2,27.756,2.27,1.2890625,2.80859375,-3920,68.45049534
79.14915999999995,-28.3,-27.7,-14.1,-16.8,2,35.604,3.16,0.00390625,3.609375,-5694,68.28022511
79.16582999999996,-43.4,-43.7,-24.1,-25.5,2,40.714,3.54,1.53515625,4.296875,-8353,68.10999376
79.18249999999995,-59.9,-61.3,-36.8,-35.2,2,44.998,3.84,-1.56640625,6,-8353,67.78295382
79.19916999999995,-76,-75.7,-44,-41.9,2,49.762,3.83,-0.2265625,6.7578125,-17265,67.39088055
79.21583999999996,-95.8,-93.9,-49.9,-50.1,2.38,58.36,3.7600000000000002,-1.01171875,8.203125,-17265,66.95293152
79.23250999999995,-121.6,-121.6,-65.9,-63.7,2.5,67.436,3.75,-1.3046875,9.19921875,-25055,67.03980627
79.24917999999995,-131.7,-132.7,-83,-81.8,2.45,78.538,3.75,-1.28125,10.609375,-25055,66.36701488
79.26584999999996,-131.8,-133.6,-110.3,-108.7,2.39,87.354,3.75,-2.07421875,11.4609375,-36396,65.81877374
79.28251999999995,-132.5,-133.1,-126.6,-127,2.5,95.53,3.75,-1.125,11.359375,-36396,65.06790323
79.29918999999995,-136,-133.7,-133.3,-132.7,2.5,97.412,3.74,-3.05078125,12.0703125,-43349,64.33143581
79.31585999999996,-134.6,-135.6,-133,-132.5,2.5,97.294,3.42,-1.9453125,11.57421875,-45428,63.67365833
79.33252999999995,-133.6,-134,-133.1,-135.1,2.5,96.022,3.19,-2.5390625,13.46875,-45428,62.93811972
79.34919999999995,-133.4,-135.6,-135.9,-135,2.5,94.406,2.96,-0.9609375,13.5078125,-44257,62.06353379
79.36586999999996,-133.8,-134.7,-133,-135,2.5,81.41,2.86,-0.015625,12.30859375,-44257,61.26719943
79.38253999999995,-135.3,-135,-107.5,-104.7,2.5,65.244,2.88,-1.78125,11.484375,-43598,60.54906875
79.39920999999995,-129,-130.3,-70.2,-69.3,2.44,50.148,2.74,-2.39453125,11.0390625,-43598,59.89275376
79.41587999999996,-79.9,-78,-46.1,-45.4,2,38.192,2.81,-4.265625,6.19140625,-37133,59.36168864
79.43254999999995,-45.6,-45.3,-25.5,-27,2.2800000000000002,29.096,2.83,-1.6640625,3.64453125,-20411,59.15884998
79.44921999999995,-24.7,-24.5,-16.7,-16,2.05,23.96,2.7800000000000002,-0.96484375,1.703125,-20411,58.97181431
79.46588999999996,-18.8,-18.9,-11.3,-11.7,2.1,22.528,2.9,-0.70703125,2.5078125,-7455,58.81590486
79.48255999999995,-17.7,-16.9,-10.6,-9.9,2,20.990000000000002,3.18,-2.57421875,2.859375,-7455,59.73604341
79.49922999999995,-14.5,-14.7,-9.5,-9,2,18.922,3.11,-3.7734375,3.203125,-3944,59.53336414
79.51589999999996,-11,-11.3,-6.9,-6.9,2,21.524,3.18,-2.26171875,3.42578125,-3944,59.33137904
79.53256999999995,-12.9,-12.8,-7.9,-7.8,2,25.608,3.38,-0.3984375,3.19921875,-2854,59.14467498
79.54923999999995,-19.8,-21.1,-12.2,-11.4,2,29.196,3.42,1.0078125,3.1640625,-2854,58.84785103
79.56590999999996,-26.7,-26.7,-15.2,-14.6,2,31.882,3.34,-1.1015625,2.62109375,-3262,58.72295255
79.58257999999995,-34.4,-33.6,-19.2,-18.1,2,34.388,3.29,-1.796875,3.125,-6094,58.58328807
