timestamps,DCM_APPS_Throttle,DCM_Brake_Recu,DCM_SteeringAngle,Gyro_Movella_Acc_Y,Gyro_Movella_Acc_X,HV_CurrentSensor_W,Groundspeed_Vel,AMK_Torque_FL,AMK_Torque_RL,AMK_Torque_RR,AMK_Torque_FR
12.199512,0,31.394000000000002,-12.7,6.2578125,8.765625,-25948,60.300000000000004,-8.5625,-3.78125,-4.0625,-9.28125
12.216178,0,31.394000000000002,-12.91,7.3671875,9.98828125,-25948,59.400000000000006,-8.46875,-3.71875,-4.03125,-9.125
12.232844,0,31.024,-13.05,8.3203125,9.53515625,-24873,59.1,-8.4375,-3.6875,-4.03125,-9.1875
12.24951,0,30.232,-13.12,8.34375,9.21484375,-24653,58.5,-8.25,-3.625,-3.9375,-9.03125
12.266176,0,29.676000000000002,-13.78,7.734375,8.28125,-24653,58.1,-8.03125,-3.46875,-3.8125,-8.6875
12.282842,0,30.1,-15.33,8.37890625,9.46875,-23908,57.5,-8.03125,-3.5625,-3.84375,-8.84375
12.299508,0,30.47,-18.25,9.25,8.19921875,-23908,57,-8.125,-3.5625,-3.9375,-9.03125
12.316174,0,31.886,-22.65,11.046875,10.66796875,-22565,56.2,-8.25,-3.59375,-4.03125,-9.125
12.332840000000001,0,33.332,-27.85,13.3125,9.82421875,-22565,55.800000000000004,-8.53125,-3.75,-4.28125,-9.78125
12.349506,0,33.104,-32.42,12.0546875,9.8203125,-22463,55,-8.5625,-3.78125,-4.5625,-10.34375
12.366172,0,32.348,-36.64,12.578125,10.765625,-22463,53.900000000000006,-8.09375,-3.53125,-4.46875,-10.28125
12.382838,0,32.132,-38.98,14.7421875,10.2109375,-23428,53.2,-7.84375,-3.5,-4.5,-10.25
12.399504,0,32.594,-40.15,15.07421875,10.92578125,-22336,52.5,-7.84375,-3.4375,-4.53125,-10.375
12.416170000000001,0,32.904,-40.68,15.28515625,10.79296875,-22336,51.300000000000004,-7.875,-3.4375,-4.625,-10.59375
12.432836,0,31.67,-40.85,15.28515625,8.3671875,-21412,50.6,-7.78125,-3.375,-4.65625,-10.5
12.449502,0,28.55,-40.78,12.859375,8.69140625,-21412,49.1,-7.15625,-3.125,-4.28125,-9.78125
12.466168,0,25.286,-40.56,15.796875,9.15234375,-20719,48.1,-6.40625,-2.8125,-3.875,-8.875
12.482834,0,20.126,-40.08,14.9453125,8.95703125,-20719,47.6,-5.3125,-2.3125,-3.21875,-7.375
12.4995,0,13.124,-39.28,16.06640625,7.4609375,-16824,47.6,-3.875,-1.71875,-2.375,-5.375
12.516166,0,5.346,-37.96,16.72265625,6.703125,-16824,47.7,-2.09375,-0.90625,-1.28125,-2.9375
12.532832,0,0,-35.69,18.015625,4.3515625,-11603,48.7,-0.40625,-0.15625,-0.25,-0.59375
12.549498,0,0,-32.14,17.890625,3.03125,-2238,49.6,0,0,0.03125,0
12.566164,0,0,-28.66,15.66796875,2.35546875,-2238,49.300000000000004,0,0,0.03125,0.03125
12.58283,0,0,-26.96,16.2109375,2.14453125,-2230,49.400000000000006,0,0,-0.03125,-0.03125
12.599496,0,0,-26.66,17.90234375,1.375,-2230,49,0,0,-0.03125,-0.03125
12.616162000000001,0,0,-27.44,17.76953125,2.16015625,327,48.7,0,-0.03125,0,0
12.632828,0,0,-28.71,18.34375,4.03125,327,48.5,0,0,0.03125,0.03125
12.649494,0.32,0,-29.48,17.35546875,1.8828125,326,48.2,0,0,0,0.03125
12.66616,5,0,-30.1,16.10546875,4.30078125,326,47.900000000000006,1.1875,1.21875,0.90625,0.03125
12.682826,10.98,0,-29.71,18.828125,-0.4140625,328,48.2,1.75,2.78125,1.84375,1.25
12.699492,17.14,0,-27.83,16.890625,0.828125,2768,49,3.1875,4.71875,3.40625,2.15625
12.716158,22.5,0,-24.76,17.4921875,-1.96875,2768,49.800000000000004,4.625,6.75,4.9375,3.3125
12.732824,25.5,0,-21.15,16.66796875,-1.91796875,11832,50.300000000000004,5.1875,7.71875,5.78125,3.84375
12.74949,27.5,0,-17.94,16.71875,-2.859375,11832,51,5.46875,8.125,6.3125,4.28125
12.766156,28.64,0,-16.74,16.36328125,-4.73828125,20207,51.6,5.71875,8.53125,6.96875,4.6875
12.782822,29.5,0,-16.69,17.3359375,-3.05859375,20207,51.800000000000004,5.9375,8.75,7.3125,4.9375
12.799488,29.5,0,-18.33,16.28515625,-4.68359375,24005,52.2,5.9375,8.75,7.3125,4.9375
12.816154000000001,30.5,0,-21.24,16.59375,-4.3359375,24005,52.7,6,8.9375,7.40625,4.96875
12.83282,34,0,-25,16.203125,-3.7109375,25552,52.900000000000006,6.5625,9.625,7.71875,5.28125
12.849486,37.81,0,-30.11,15.1328125,-5.1796875,25552,54,7.40625,11.09375,8.5625,5.75
12.866152,39.5,0,-36.31,16.671875,-6.2109375,27828,55.300000000000004,8.28125,12.28125,9,6.03125
12.882818,39.5,0,-42.91,16.15625,-5.49609375,34730,55.5,8.5,12.59375,8.65625,5.84375
12.899484000000001,38.81,0,-48.35,18.2265625,-4.53125,34730,55.900000000000006,8.71875,12.9375,8.3125,5.59375
12.91615,38.62,0,-51.98,14.85546875,-5.4140625,36123,55.800000000000004,8.5,12.625,8.09375,5.4375
12.932816,39,0,-53.19,15.73046875,-6.5546875,36123,55.900000000000006,8.75,12.96875,8.03125,5.46875
12.949482,39.19,0,-51.58,14.8984375,-7.453125,36186,55.900000000000006,8.75,13.1875,8.0625,5.375
12.966148,39,0,-47.93,14.6953125,-7.36328125,36186,56.300000000000004,8.6875,12.9375,8.1875,5.4375
12.982814,39.47,0,-44.48,15.125,-5.25,36721,56.400000000000006,8.59375,12.6875,8.3125,5.65625
12.99948,39,0,-41.27,16.8671875,-7.92578125,36721,56.5,8.4375,12.625,8.5,5.78125
13.016146,39,0,-38.35,17.05078125,-6.8046875,36959,56.800000000000004,8.34375,12.40625,8.71875,5.84375
13.032812,39.5,0,-36.01,13.01953125,-5.6796875,36950,57.2,8.40625,12.375,8.71875,5.875
13.049478,40.300000000000004,0,-35.4,15.73828125,-7.1484375,36950,57.2,8.375,12.46875,9.09375,6.09375
13.066144,40,0,-34.79,16.21875,-5.46484375,36991,57.1,8.34375,12.40625,9.15625,6.21875
13.08281,40.52,0,-34.76,13.91796875,-6.03515625,36991,57.5,8.375,12.375,9.3125,6.1875
13.099476000000001,41.5,0,-35.17,12.33203125,-6.53515625,37779,58,8.53125,12.71875,9.59375,6.46875
13.116142,42,0,-35.86,10.84765625,-5.1953125,37779,58.300000000000004,8.6875,12.8125,9.65625,6.46875
13.132808,41.5,0,-36.23,11.15625,-8.12109375,38299,59,8.5625,12.71875,9.6875,6.5
13.149474,40,0,-34.97,13.15625,-7.015625,38299,58.7,8.375,12.4375,9.4375,6.40625
13.16614,39.5,0,-30.7,10.33203125,-6.2421875,40227,59.7,8.125,12.0625,9.21875,6.1875
13.182806,39.5,0,-25.58,10.80859375,-6.8828125,40431,59.6,8.03125,12,9.375,6.3125
13.199472,40,0,-19.51,7.83984375,-8.50390625,40431,60.300000000000004,7.9375,11.8125,9.6875,6.5625
13.216138,40.5,0,-12.99,6.109375,-7.9140625,38742,60.5,7.96875,11.71875,9.84375,6.59375
13.232804,41.5,0,-7.42,5.9296875,-7.87890625,38742,60,7.8125,11.625,10.3125,6.96875
13.24947,43.79,0,-4.91,6.4921875,-7.25390625,39057,60,8,11.875,11.15625,7.40625
13.266136,44.09,0,-4.72,6.3125,-7.19921875,39057,60.7,8.125,12.09375,11.625,7.84375
13.282802,46,0,-4.87,2.75390625,-8.5859375,40995,61.2,8.375,12.4375,12,8.09375
13.299468000000001,49.5,0,-5.19,3.66796875,-7.6640625,40995,61.5,8.84375,13.15625,12.6875,8.625
13.316134,53.5,0,-5.58,5.1484375,-9.7578125,44729,62.300000000000004,9.5,14.15625,13.625,9.125
13.3328,56.97,0,-6.09,3.45703125,-10.6953125,51275,63.1,10.3125,15.28125,14.59375,9.84375
13.349466,58.5,0,-7.07,0.953125,-10.89453125,51275,64,10.65625,15.84375,15.15625,10.25
13.366132,60.5,0,-8.14,1.015625,-14.0078125,51030,65.10000000000001,10.8125,16.15625,15.375,10.3125
13.382798000000001,64,0,-8.73,2.375,-8.53515625,51030,65.4,11.40625,16.78125,16.09375,10.71875
13.399464,71.31,0,-10.06,3.2734375,-12.28125,59002,67.10000000000001,12.5625,18.75,17.65625,11.84375
13.41613,77.22,0,-12.3,3.18359375,-12.0859375,59002,68.10000000000001,13.125,19.5,18.5,12.40625
13.432796,81.49,0,-15.07,2.3125,-15.0625,64575,69.7,13.15625,19.65625,18.46875,12.375
13.449462,82.31,0,-17.5,5.8828125,-11.171875,64575,69.4,13.0625,19.65625,18.21875,12.25
13.466128,85,0,-18.56,6.234375,-11.18359375,64285,70.9,12.9375,19.5,17.8125,12.09375
13.482794,87,0,-20.17,7.1171875,-12.9765625,79866,71.60000000000001,12.78125,19.28125,17.5625,12.125
13.499460000000001,88,0,-20.29,7.44921875,-14.01953125,79866,72,12.5625,19.0625,17.34375,11.90625
13.516126,89,0,-18.98,6.46484375,-13.09375,80725,72.5,12.3125,18.6875,17.09375,11.8125
13.532792,90,0,-17.18,5.98828125,-10.22265625,80725,73.3,12.125,18.40625,16.9375,11.8125
13.549458,90.5,0,-15.58,7.875,-13.51171875,81691,74.3,11.9375,18.0625,16.90625,11.8125
13.566124,90.09,0,-12.59,8.9609375,-11.55859375,81691,74.5,11.8125,17.9375,16.84375,11.6875
13.582790000000001,90.04,0,-9.83,8.83984375,-8.65625,81230,75.4,11.71875,17.90625,16.96875,11.75
13.599456,90.62,0,-8.07,4.49609375,-12.56640625,81230,76,11.46875,17.40625,16.8125,11.5625
13.616122,90.5,0,-7.48,4.125,-12.7421875,81014,76.4,11.25,17.09375,16.5625,11.5
13.632788,90.5,0,-7.43,2.53125,-8.14453125,80801,76.4,11.15625,16.78125,16.3125,11.4375
13.649454,90.5,0,-6.81,4.62890625,-11.71875,80801,77.5,10.96875,16.78125,16.3125,11.25
13.66612,89.91,0,-7.69,4.30078125,-14.609375,79765,78.30000000000001,10.96875,16.65625,16.28125,11.03125
13.682786,88.5,0,-9.58,1.98828125,-12.66796875,79765,78.7,10.96875,16.65625,16.1875,10.71875
13.699452,84.5,0,-12,4.92578125,-10.7265625,79822,79.4,11.125,16.8125,16.1875,10.8125
13.716118,80.91,0,-15.05,4.33984375,-9.40625,79822,80.60000000000001,11.03125,16.78125,16.125,10.65625
13.732784,75,0,-18.61,6.44140625,-11.05859375,79884,81.4,11.09375,16.75,15.9375,10.5625
13.74945,72.5,0,-20.89,5.921875,-8.23046875,79884,81.9,11.0625,16.75,15.6875,10.40625
13.766116,72,0,-22.97,10.78515625,-11.01171875,79465,83.2,11.03125,16.71875,15.5,10.1875
13.782782000000001,70.53,0,-24.5,10.578125,-7.87109375,80328,84.2,11.03125,16.65625,15.4375,10.21875
13.799448,64.71000000000001,0,-25.2,10.578125,-8.5078125,80328,84.4,10.78125,16.40625,15.1875,10.125
13.816114,56.910000000000004,0,-25.25,13.0390625,-10.2578125,81050,85.7,10.71875,16.3125,15.03125,9.9375
13.83278,46.03,0,-25.04,13.29296875,-7.703125,81050,86.10000000000001,9.375,14.15625,13.15625,8.78125
13.849446,39.45,0,-24.57,14.84375,-6.0703125,81637,85.9,7.59375,11.46875,10.59375,7.15625
13.866112000000001,39,0,-23.84,15.03125,-2.26171875,81637,86.5,7.25,10.84375,10.0625,6.8125
13.882778,39.96,0,-24.06,18.3828125,-4.6875,69863,86.5,7.3125,11,10.25,6.78125
13.899444,39.69,0,-24.3,18.23046875,-6.453125,69863,86.60000000000001,7.3125,11,10.21875,6.75
13.91611,37,0,-24.27,19.4140625,-4.7734375,69863,86.60000000000001,7.09375,10.84375,10.15625,6.75
13.932776,35,0,-24.22,15.90625,-3.54296875,55257,86.7,6.5625,9.875,9.21875,6.125
13.949442,34,0,-24.29,16.87890625,-5.796875,55257,86.9,6.28125,9.4375,8.78125,5.84375
13.966108,34,0,-23.91,18.578125,-2.0703125,55273,86.7,6.25,9.46875,8.78125,5.8125
13.982774000000001,34.95,0,-23.78,21.1953125,-2.62890625,55273,87.10000000000001,6.34375,9.5625,8.875,5.9375
13.99944,34.5,0,-23.62,19.0078125,-4.30859375,55466,87.4,6.40625,9.5625,9,6
14.016106,33.38,0,-23.39,19.01953125,-3.5390625,55466,87.60000000000001,6.3125,9.40625,8.84375,5.84375
14.032772,31.53,0,-23.34,18.30859375,-4.60546875,48105,88.2,5.96875,8.9375,8.40625,5.59375
14.049438,30.5,0,-24.25,19.3515625,-4.390625,48105,88.4,5.71875,8.59375,8.03125,5.40625
14.066104000000001,30.5,0,-25.42,20.6015625,-0.5234375,49391,88,5.53125,8.3125,7.75,5.25
14.08277,30.5,0,-26.43,17.6640625,-2.71875,46145,88.5,5.65625,8.5,7.90625,5.28125
14.099436,31,0,-27.03,18.68359375,-2.796875,46145,89.10000000000001,5.6875,8.5,7.9375,5.21875
14.116102,31,0,-27.04,20.6796875,-0.578125,43647,88.80000000000001,5.71875,8.625,8,5.28125
14.132768,31,0,-26.6,20.9296875,-2.046875,43647,89.5,5.78125,8.65625,8.03125,5.34375
14.149434,31,0,-26.67,21.83984375,-2.703125,44536,89.4,5.75,8.65625,8,5.375
14.1661,28.5,0,-26.6,22.45703125,0.4296875,44536,89.4,5.5625,8.28125,7.78125,5.21875
14.182766,25.03,0,-26.47,21.36328125,-0.80859375,45122,89.5,4.96875,7.34375,6.875,4.5
14.199432,22.19,0,-26.49,21.203125,-1.55078125,45122,89.4,4.34375,6.5,6.09375,4
14.216098,17.5,0,-26.53,22.890625,0.4375,44561,88.9,3.6875,5.5,5.15625,3.53125
14.232764,13.040000000000001,0,-26.41,21.53515625,2.02734375,37251,89,2.78125,4.21875,3.90625,2.625
14.24943,9.5,0,-26.41,22.65234375,1.09765625,37251,88.30000000000001,2.0625,3.125,2.875,1.9375
14.266096000000001,6.5,0,-25.17,24.7265625,3.09375,27661,87.60000000000001,1.53125,2.375,2.125,1.4375
14.282762,6.46,0,-23.3,24.5078125,4.70703125,27661,87.4,1.15625,1.78125,1.65625,1.125
14.299428,7.29,0,-21.65,20.32421875,4.48046875,15532,87.2,1.21875,1.875,1.71875,1.125
14.316094,9.5,0,-20.41,21.34765625,1.2265625,15532,86.9,1.59375,2.40625,2.3125,1.46875
14.33276,14.46,0,-19.52,23.4921875,0.95703125,10124,87,2.1875,3.3125,3.0625,2.0625
14.349426,17.5,0,-19.45,20.59375,3.17578125,10124,87.5,2.96875,4.5,4.21875,2.84375
14.366092,18,0,-19.52,23.1875,1.22265625,12660,87.5,3.1875,4.8125,4.59375,2.96875
14.382758,20,0,-19.59,20.89453125,2.4609375,23236,87.5,3.375,5,4.75,3.15625
14.399424,24.5,0,-19.89,19.14453125,-0.8203125,23236,88.10000000000001,4.15625,6.21875,5.84375,3.84375
14.41609,28,0,-20.12,21.72265625,-2.4296875,27210,88.30000000000001,4.84375,7.34375,6.9375,4.625
14.432756,29,0,-20,22.0546875,-1.9765625,27210,88.5,5.15625,7.78125,7.34375,4.9375
14.449422,30.5,0,-20,19.76953125,-1.703125,38700,89.10000000000001,5.46875,8.21875,7.8125,5.1875
14.466088000000001,31,0,-19.34,21.44921875,-2.76171875,38700,89.2,5.6875,8.5,8.0625,5.5
14.482754,31,0,-18.02,20.33203125,-1.9609375,38519,89.30000000000001,5.65625,8.46875,8.09375,5.375
14.49942,31,0,-16.32,20.83984375,-3.734375,38519,89.5,5.65625,8.5625,8.15625,5.34375
14.516086,31,0,-14.71,23.58203125,-7.12109375,43357,89.4,5.625,8.46875,8.0625,5.375
14.532752,31,0,-13.71,20.65234375,-2.93359375,45211,89.10000000000001,5.65625,8.46875,8.1875,5.5
14.549418000000001,31.5,0,-13.93,17.69921875,-1.6015625,45211,89.5,5.6875,8.5,8.21875,5.4375
14.566084,33.5,0,-15.41,19.29296875,-5.43359375,45071,89.7,5.9375,8.84375,8.5625,5.75
14.58275,34.5,0,-17.62,20.8203125,-6.078125,45071,89.60000000000001,6.15625,9.25,8.875,5.90625
14.599416,36,0,-20.68,19.5625,-3.68359375,45764,89.80000000000001,6.5,9.75,9.3125,6.15625
14.616082,37,0,-23.79,15.68359375,-3.94140625,45764,90.7,6.8125,10.15625,9.71875,6.4375
14.632748,38.93,0,-26.01,20.76953125,-6.984375,50088,90.5,6.96875,10.4375,9.84375,6.53125
14.649414,42,0,-27.26,19.796875,-6.078125,50088,91,7.46875,11.25,10.46875,7
14.666080000000001,47.07,0,-27.84,18.26171875,-5.90625,51845,92,8.34375,12.5625,11.6875,7.84375
14.682746,52.95,0,-27.9,13.8984375,-8.64453125,56223,92.60000000000001,9.3125,14.09375,13.21875,8.75
14.699412,54.7,0,-28.16,16.71484375,-7.96484375,56223,93.2,9.65625,14.625,13.625,9.15625
14.716078,54,0,-28.4,17.05859375,-7.8671875,66603,94,9.59375,14.375,13.46875,9.09375
14.732744,49.550000000000004,0,-28.13,17.91015625,-5.29296875,66603,93.9,9.46875,14.25,13.4375,8.9375
14.749410000000001,37.910000000000004,0,-28.05,15.40625,-8.48046875,80355,95.10000000000001,8.21875,12.25,11.5625,7.78125
14.766076,15.23,0,-26.96,19.75390625,-4.375,80355,94.10000000000001,4.5625,6.71875,6.40625,4.34375
14.782742,0,0,-23.92,19.21875,4.953125,79013,92.7,0.28125,0.40625,0.3125,0.1875
14.799408,0,0,-20.56,18.28125,6.13671875,79013,91.5,0.03125,0.03125,-0.0625,-0.15625
14.816074,0,4.0280000000000005,-16.7,19.5859375,4.734375,30007,90.30000000000001,-0.21875,-0.0625,-0.0625,-0.15625
14.83274,0,10.894,-11.85,14.75390625,6.90625,-293,89.80000000000001,-2.1875,-0.9375,-0.96875,-2.09375
14.849406,0,19.09,-8.88,12.421875,6.3046875,-293,89.60000000000001,-4.34375,-1.90625,-1.875,-4.28125
14.866072,0,25.114,-6.55,14.203125,7.13671875,-14804,88.80000000000001,-6.46875,-2.78125,-2.78125,-6.5625
14.882738,0,29.546,-5.41,12.7109375,11.6953125,-14804,88.5,-7.59375,-3.28125,-3.28125,-7.65625
14.899404,0,33.682,-4.66,14.18359375,9.359375,-29135,87.9,-8.9375,-3.8125,-3.8125,-8.90625
14.91607,0,36.656,-3.76,13.80078125,9.8203125,-29135,86.9,-9.875,-4.28125,-4.28125,-9.9375
14.932736,0,37.026,-2.61,12.92578125,13.6328125,-29345,86.2,-10.3125,-4.4375,-4.4375,-10.4375
14.949402000000001,0,33.574,-1.73,10.66015625,10.45703125,-29345,86,-9.78125,-4.21875,-4.25,-9.84375
14.966068,0,30.192,-1.53,5.15234375,8.20703125,-38373,85,-8.8125,-3.8125,-3.8125,-8.8125
14.982734,0,28.808,-1.96,7.328125,7.75390625,-41197,84.9,-8.125,-3.5,-3.46875,-8.09375
14.9994,0,29.674,-3.37,9.84765625,8.203125,-41197,84.10000000000001,-7.84375,-3.34375,-3.375,-7.84375
15.016066,0,28.878,-5.75,7.14453125,7.39453125,-35301,83.7,-8.1875,-3.53125,-3.5,-8.21875
15.032732000000001,0,28.900000000000002,-8.73,6.1171875,11.625,-35301,83.10000000000001,-7.9375,-3.375,-3.4375,-8.03125
15.049398,0,28.628,-11.73,10.1875,8.578125,-32015,82.9,-7.9375,-3.40625,-3.4375,-8.0625
15.066064,0,27.67,-14.31,7.8984375,10.0234375,-32015,82.10000000000001,-7.625,-3.25,-3.40625,-7.90625
15.08273,0,27.054000000000002,-15.78,9.0546875,10.5390625,-31645,81.60000000000001,-7.4375,-3.21875,-3.3125,-7.78125
15.099396,0,27.578,-16.28,7.83203125,9.078125,-31645,81,-7.34375,-3.15625,-3.4375,-7.71875
15.116062,0,28.306,-16.27,9.046875,9.6328125,-30376,80.30000000000001,-7.65625,-3.25,-3.625,-8.15625
15.132728,0,27.886,-15.89,7.05859375,9.16796875,-28879,79.2,-7.65625,-3.25,-3.5625,-8.09375
15.149394000000001,0,26.776,-14.22,8.6875,12.0234375,-28879,78.80000000000001,-7.34375,-3.1875,-3.5,-8.03125
15.16606,0,25.946,-11.95,8.2734375,6.77734375,-29543,78.80000000000001,-7.09375,-3.0625,-3.375,-7.625
15.182726,0,25.668,-9.55,8.55078125,7.9296875,-29543,77.9,-7.0625,-3.1875,-3.28125,-7.53125
15.199392,0,24.716,-7.36,9.01171875,6.859375,-28119,77,-6.78125,-3.09375,-3.1875,-7.1875
15.216058,0,25.598,-6,9.875,6.95703125,-28119,76.9,-7.0625,-3.0625,-3.1875,-7.34375
15.232724000000001,0,27.146,-5.89,9.26171875,6.99609375,-26647,76.80000000000001,-7.40625,-3.21875,-3.25,-7.53125
15.24939,0,28.222,-6.42,8.6015625,8.65234375,-26647,76,-7.71875,-3.34375,-3.40625,-7.8125
15.266056,0,30.708000000000002,-8.4,12.4140625,12.421875,-25768,75.2,-8.34375,-3.5625,-3.65625,-8.40625
15.282722,0,30.1,-11.74,11.01953125,7.5,-25768,74.8,-8.5,-3.6875,-3.8125,-8.71875
15.299388,0,27.426000000000002,-16.25,11.48046875,7.31640625,-28236,74,-7.875,-3.46875,-3.6875,-8.375
15.316054,0,24.874,-21.12,12.375,9.27734375,-29526,73.2,-7.09375,-3.0625,-3.28125,-7.46875
15.33272,0,24.376,-25.27,15.734375,8.8515625,-29526,72.9,-6.65625,-2.9375,-3.15625,-7.25
15.349386,0,24.624,-28.66,14.68359375,8.4765625,-24644,72.7,-6.6875,-2.875,-3.1875,-7.40625
15.366052,0,25.444,-29.78,14.16796875,8.046875,-24644,72,-6.625,-2.90625,-3.34375,-7.53125
15.382718,0,24.196,-30.07,14.828125,9.08984375,-23493,71.10000000000001,-6.59375,-2.90625,-3.375,-7.5
15.399384,0,21.478,-30.15,16.28125,10.1171875,-23488,70.2,-5.96875,-2.625,-3.03125,-6.90625
15.41605,0,16.628,-30.25,17,6.7421875,-23488,70.3,-5.1875,-2.25,-2.59375,-5.96875
15.432716000000001,0,15.326,-30.11,17.44140625,4.08203125,-22734,69.9,-4.15625,-1.84375,-2.09375,-4.84375
15.449382,0,14.712,-29.19,17.42578125,7.2734375,-22734,69.2,-3.96875,-1.75,-2,-4.59375
15.466048,0,14.65,-28.42,19.84375,6.31640625,-17185,68.8,-4.03125,-1.78125,-2.03125,-4.625
15.482714,0,10.712,-27.95,16.19140625,5.4765625,-17185,68.7,-3.46875,-1.5625,-1.78125,-4
15.49938,0,4.784,-27.03,19.90625,4.3359375,-13537,67.9,-2.03125,-0.96875,-1.09375,-2.34375
15.516046000000001,0,0,-25.84,18.7734375,4.578125,-13537,68.2,-0.28125,-0.125,-0.15625,-0.3125
15.532712,0,0,-24.81,18.09375,3.15625,-11214,68.4,0,0,0,0
15.549378,0,0,-23.36,19.40625,3.2421875,-11214,68.4,0,0,0,0
15.566044,0,0,-21.13,18.71484375,3.60546875,-1658,68,0,0,0,0
15.58271,4.43,0,-20.07,19.59375,2.765625,322,67.60000000000001,0.8125,0.5,0.46875,0.40625
15.599376,12.780000000000001,0,-20.21,17.3984375,-0.359375,322,68.3,1.875,3,2.71875,1.90625
15.616042,18.5,0,-21.29,22.125,-2.1171875,2220,68.7,3.15625,4.78125,4.28125,2.9375
15.632708000000001,21.42,0,-23.17,21.09765625,-0.58984375,2220,69.8,3.96875,5.875,5.375,3.5625
15.649374,22.5,0,-25.92,19.91015625,-1.18359375,2220,70.7,4.125,6.1875,5.6875,3.71875
15.66604,24,0,-29.24,16.2890625,-0.92578125,2220,71.5,4.5625,6.78125,6.09375,4.03125
15.682706,25.5,0,-31.25,21.98828125,0.00390625,20110,72,4.9375,7.34375,6.46875,4.34375
15.699372,27.5,0,-32.85,21.09375,-1.26171875,20110,71.7,5.28125,7.8125,6.84375,4.59375
15.716038000000001,31.07,0,-34.23,17.375,-1.69140625,26675,72.4,5.71875,8.34375,7.3125,4.9375
15.732704,32.5,0,-34.68,16.23046875,-2.10546875,30880,73.10000000000001,6.34375,9.40625,8.1875,5.5
15.74937,33,0,-32.55,16.9375,-3.73046875,30880,74.10000000000001,6.5625,9.65625,8.28125,5.46875
15.766036,33.5,0,-27.04,16.27734375,-5.0859375,36614,75,6.5,9.625,8.28125,5.53125
15.782702,33.5,0,-19.96,14.1015625,-4.83203125,36614,76.10000000000001,6.40625,9.5625,8.46875,5.625
15.799368,33.24,0,-12.78,11.91796875,-7.46875,39894,77.7,6.34375,9.28125,8.59375,5.78125
15.816034,32,0,-6.16,14.328125,-6.2109375,39894,77.10000000000001,6.125,9.21875,8.59375,5.625
15.8327,31.92,0,-0.72,14.5546875,-8.51171875,41593,77.30000000000001,5.90625,8.84375,8.46875,5.625
15.849366,31,0,1.4000000000000001,17.609375,-6.4609375,41593,76.80000000000001,5.71875,8.53125,8.28125,5.46875
15.866032,29.5,0,-1.46,21.29296875,-4.62109375,40856,75.8,5.53125,8.15625,8.03125,5.34375
15.882698,29.5,0,-7.79,20.73046875,-1.12109375,38171,75.60000000000001,5.40625,8.03125,7.8125,5.1875
15.899364,30.21,0,-16.11,22.46875,-0.7265625,38171,75.60000000000001,5.5,8.25,7.8125,5.25
15.916030000000001,33,0,-25.08,19.359375,-3.6796875,36480,76.60000000000001,5.8125,8.625,8.15625,5.40625
15.932696,37,0,-33.52,19.6875,-7.61328125,36480,77.60000000000001,6.65625,9.90625,8.9375,5.9375
15.949362,40,0,-40.08,19.12109375,-3.28515625,36485,78.4,7.46875,11.09375,9.6875,6.40625
15.966028,43.550000000000004,0,-43.45,16.0078125,-5.40234375,36485,79.7,8.1875,12.15625,10.46875,6.90625
15.982694,44,0,-45.46,15.32421875,-8.265625,41906,80.9,8.5,12.75,10.9375,7.21875
15.99936,42.72,0,-46.64,15.171875,-6.72265625,41906,82.4,8.4375,12.78125,10.78125,7.3125
16.016026,38.94,0,-47.26,14.109375,-2.65625,56333,81.5,7.71875,11.625,9.75,6.625
16.032692,35.56,0,-47.41,17.33203125,-2.95703125,56217,80.10000000000001,7.1875,10.90625,9.09375,6.28125
16.049358,34.5,0,-47.11,15.15234375,-7.1953125,56217,78.80000000000001,6.71875,10.21875,8.53125,5.84375
16.066024,34.5,0,-46.34,17.3046875,-5.27734375,48361,77.7,6.75,10.09375,8.40625,5.625
16.08269,37.5,0,-45.81,15.46484375,-4.421875,48361,77.5,7.03125,10.40625,8.75,5.875
16.099356,43,0,-45.18,11.3984375,-5.0859375,48608,79,7.8125,11.6875,10.03125,6.75
16.116022,45.95,0,-44.11,15.7734375,-11.08984375,48608,80.60000000000001,8.625,13.03125,11.25,7.375
16.132688,44.06,0,-42.52,19.359375,-8.83203125,45923,79.10000000000001,8.78125,13.21875,11.25,7.5
16.149354,42,0,-40.77,14.43359375,-8.26171875,45923,76.9,8.21875,12.46875,10.5625,7.21875
16.16602,41.95,0,-39.78,10.42578125,-2.77734375,46575,76.7,7.78125,11.75,10.21875,6.9375
16.182686,43.88,0,-38.24,13.05078125,-5.46484375,46575,77,8.03125,12.15625,10.625,7.15625
16.199352,44.72,0,-36.3,14.3828125,-6.86328125,59398,77.4,8.375,12.5625,11,7.375
16.216018000000002,46,0,-34.73,13.16796875,-5.60546875,55702,78.30000000000001,8.53125,12.875,11.3125,7.46875
16.232684,47,0,-34.09,14.6796875,-9.83203125,55702,79,8.625,13.125,11.5625,7.6875
16.24935,47,0,-32.87,13.109375,-3.765625,55475,79,8.84375,13.34375,11.84375,7.90625
16.266016,47.44,0,-32.02,11.6796875,-6.7109375,55475,80.10000000000001,8.875,13.375,11.96875,7.96875
16.282682,47,0,-31.92,11.09375,-5.6640625,55475,80.7,8.8125,13.34375,11.96875,8
16.299348000000002,47,0,-32.03,12.734375,-9.1953125,55475,81,8.75,13.28125,11.9375,8
