timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,Groundspeed_Vel,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W
1.0668799999984913,0,0,0,-0.1,0,5.478,0,-0.3,-0.3,121
1.0835499999984677,0,-0.1,-0.1,0,0,5.396,0,-0.4,-0.4,121
1.100219999998444,0,0,0,-0.1,0,5.354,0,-0.4,-0.4,121
1.1168899999984205,0,0,-0.1,0,0,5.266,0,-0.4,-0.4,121
1.133559999998397,0,0,0,0,0,5.3420000000000005,0,-0.3,-0.3,120
1.1502299999983734,0,0,0,0,0,5.442,0,-0.3,-0.3,120
1.1668999999983498,0,-0.1,0,-0.1,0,5.546,0,-0.4,-0.4,120
1.1835699999983262,-0.1,0,0,0,0,5.202,0,-0.4,-0.4,121
1.2002399999983027,-0.2,0,-0.1,-0.1,0,5.166,0,-0.4,-0.4,121
1.216909999998279,0,-0.2,0,0,0,5.126,0,-0.4,-0.4,121
1.2335799999982555,0,0,-0.1,0,0,5.26,0,-0.4,-0.4,120
1.250249999998232,-0.1,0,0,0,0,5.252,0,-0.4,-0.4,120
1.2669199999982084,0,0,0,0,0,5.406,0,-0.4,-0.4,120
1.2835899999981848,-0.1,-0.1,-0.1,0,0,5.324,0,-0.3,-0.3,120
1.3002599999981612,-0.3,0,0,0,0,5.5,0,-0.4,-0.4,121
1.3169299999981376,0,0,-0.1,-0.1,0,5.372,0,-0.5,-0.5,121
1.333599999998114,-0.1,-0.1,-0.1,-0.1,0,5.522,0,-0.4,-0.4,121
1.3502699999980905,0,0,0,-0.2,0,5.448,0,-0.4,-0.4,121
1.366939999998067,-0.2,0,0,0,0,5.618,0,-0.3,-0.3,121
1.3836099999980433,-0.1,-0.1,0,0,0,5.68,0,-0.4,-0.4,121
1.4002799999980198,-0.1,0,0,0,0,5.64,0,-0.4,-0.4,121
1.4169499999979962,0,0,-0.2,0,0,5.564,0,-0.4,-0.4,121
1.4336199999979726,0,-0.1,0,0,0,5.71,0,-0.3,-0.3,121
1.450289999997949,0,0,-0.1,-0.1,0,5.792,0,-0.4,-0.4,121
1.4669599999979255,-0.1,0,0,0,0,5.8420000000000005,0,-0.5,-0.5,121
1.483629999997902,-0.1,0,-0.1,0,0,5.8,0,-0.4,-0.4,121
1.5002999999978783,0,0,0,0,0,5.78,0,-0.4,-0.4,121
1.5169699999978548,0,0,0,0,0,5.652,0,-0.3,-0.3,121
1.5336399999978312,0,-0.1,0,-0.1,0,5.452,0,-0.4,-0.4,121
1.5503099999978076,0,-0.1,0,-0.2,0,4.968,0,-0.4,-0.4,121
1.566979999997784,0,-0.1,0,-0.2,0,5.214,0,-0.4,-0.4,121
1.5836499999977605,0,0,0,0,0,5.36,0,-0.4,-0.4,121
1.6003199999977369,0,-0.1,0,-0.1,0,5.662,0,-0.4,-0.4,121
1.6169899999977133,-0.1,0,-0.1,0,0,5.896,0,-0.5,-0.5,121
1.6336599999976897,0,0,0,-0.2,0,6.566,0,-0.4,-0.4,121
1.6503299999976662,0,0,0,0,0,6.99,0,-0.3,-0.3,121
1.6669999999976426,0,-0.1,0,0,0,7.54,0,-0.3,-0.3,121
1.683669999997619,0,-0.1,0,0,0,8.042,0,-0.4,-0.4,121
1.7003399999975954,-0.1,0,0,0,0,8.692,0,-0.4,-0.4,121
1.7170099999975719,0,-0.1,0,0,0,9.14,0,-0.3,-0.3,121
1.7336799999975483,0,0,0,0,0,9.14,0,-0.3,-0.3,121
1.7503499999975247,-0.1,0,-0.1,0,0,8.988,0,-0.4,-0.4,122
1.7670199999975011,0,0,-0.1,0,0,8.862,0,-0.4,-0.4,121
1.7836899999974776,0,0,0,0,0,8.8,0,-0.4,-0.4,121
1.800359999997454,0,0,0,-0.1,0,8.454,0,-0.3,-0.3,121
1.8170299999974304,0,0,0,0,0,8.528,0,-0.4,-0.4,121
1.8336999999974068,-0.1,0,-0.1,0,0,8.204,0,-0.4,-0.4,122
1.8503699999973833,0,-0.1,0,0,0,8.36,0,-0.4,-0.4,122
1.8670399999973597,0,-0.1,0,0,0,8.018,0,-0.4,-0.4,121
1.8837099999973361,0,-0.1,-0.1,0,0,7.852,0,-0.4,-0.4,121
1.9003799999973126,-0.1,0,-0.1,0,0,7.744,0,-0.5,-0.5,121
